O__3__5007A	N__2__6584A	H__1__6563A	oxygen
1.47492473474e58	3.11465464139e57	2.58618601468e58	-3.9
3.72161055908e59	1.64155440541e57	1.90812367472e59	-4.1
1.53627343226e58	1.33880764502e57	2.58764330635e58	-3.9
2.9731734147e56	2.81279536275e57	8.57325986048e57	-4.5
2.79483134135e58	5.88676343753e56	4.53722499257e58	-4.3
1.39998898074e58	9.59426891296e57	2.58449042635e58	-3.9
3.56942022174e58	8.95357825796e57	4.58330424484e58	-3.5
1.70706243747e56	6.29501296757e55	8.72837507676e57	-4.8
1.49159657763e59	9.18250799944e56	2.83294597695e59	-4.9
3.76388904498e57	2.35578969079e57	2.69399389527e58	-3.2
1.34715687345e56	6.10730557947e56	4.74247603932e57	-3.5
1.75083493295e58	5.49473479847e58	1.45976644639e59	-3.1
8.65347069344e56	1.10539120517e57	8.36072846113e57	-3.8
1.31277088341e58	7.64117242034e57	4.63527992782e58	-4.7
4.31587003733e58	1.47434469921e57	4.53670672871e58	-3.6
1.56520283632e60	4.54480325479e57	6.43900410848e59	-3.4
1.14047583313e59	3.76331881153e57	7.67715663521e58	-3.7
3.07019051514e57	1.17142111746e58	2.71039880927e58	-3.2
8.91566535971e55	2.68610000029e56	4.7748926876e57	-3.4
3.80819817775e57	1.57721171224e57	1.47630452654e58	-3.9
7.52112685817e59	2.38520154823e57	4.94570651981e59	-4.5
4.36670938493e55	2.20547548547e57	4.84638540078e57	-4.6
2.32832099421e59	7.10111680316e56	3.85465844186e59	-4.9
1.57679575105e56	1.33298842298e58	2.87621132306e58	-3
3.42726807027e58	2.69602371514e58	4.47057181474e58	-4.1
1.13237550666e60	1.64285381635e58	4.56388612219e59	-3.5
4.23900668067e58	2.5703406597e57	4.47893742982e58	-4
3.38341524409e59	1.29188595701e57	4.9843645503e59	-4.9
2.21648588122e59	1.07745016836e58	2.80329267337e59	-4.7
1.52363333748e54	3.44178027908e57	5.18937859557e57	-3
5.96449985002e55	3.6948456888e56	4.81589524128e57	-3.3
4.10440892863e59	1.20829026929e58	4.9818314817e59	-4.8
3.01063384463e58	1.64620509511e58	8.22871433711e58	-3.2
5.79925283621e58	7.78057552549e56	1.27565614519e59	-4.8
2.93398208376e59	3.18638435577e58	3.55721602529e59	-3.2
4.36214653939e59	2.86312355296e58	1.97945963168e59	-3.8
2.54712819174e57	1.85914257528e58	2.72529422502e58	-3.2
1.49238514736e59	3.8731145483e56	2.83315895176e59	-4.9
9.24257258948e59	1.05914822605e59	4.65758246564e59	-3.5
2.79053838128e57	2.37859215281e58	1.47479812122e58	-3.9
2.28665230595e59	2.99986534782e57	1.24398070777e59	-3.9
5.55701745054e59	1.05472462145e58	5.04160621903e59	-4.6
9.52203607434e55	5.82039186711e57	4.73190701322e57	-4.1
2.32932867839e59	3.99393250043e56	3.85476511385e59	-4.9
2.54772107107e56	5.48728959783e56	8.65512022769e57	-4.6
5.90508684503e54	3.75939649001e56	5.07373318022e57	-3
4.61235059948e55	5.46742142631e58	4.44088707162e59	-2.9
6.94095117213e56	1.49480772566e56	1.54706278908e58	-4.9
1.80975878532e60	1.74967304855e58	6.16568437893e59	-3.5
1.31737072869e58	5.74089815334e57	4.63958270365e58	-4.7
1.41775768552e58	4.59955055345e57	2.60364264118e58	-3.6
2.07409883151e56	7.81360976766e56	8.68217443333e57	-4.7
1.51475779736e57	4.76692062958e57	1.51515068651e58	-4.5
8.95571147775e55	2.02007960889e56	4.77418361405e57	-3.4
2.37571608464e59	3.00059177428e57	2.20351729189e59	-3.3
7.0416271572e59	4.12164692474e58	3.11063708393e59	-3.6
1.83440384128e59	9.02226246668e57	1.91601589389e59	-4.5
1.22335249047e59	6.01060363596e57	1.23994721105e59	-4.4
3.21865147553e58	5.13499944981e58	3.91156337317e59	-3
5.83843899578e58	9.77577257334e56	7.67072209508e58	-4.4
5.04398971583e59	2.32396876752e57	3.81347639358e59	-4.5
1.91050183334e57	1.21522471562e58	1.48624407116e58	-4.3
1.90935417281e60	1.26398245446e58	5.71765550875e59	-3.7
6.33339537988e57	3.99118925412e56	2.66583371571e58	-4.5
3.73226641615e56	8.43469332721e56	8.5771236879e57	-4.4
5.58158789665e58	3.02224705576e58	7.61575609645e58	-4.4
5.03158218328e59	4.80187286174e57	4.96819013695e59	-4.7
1.21704750003e60	2.53089405707e58	4.4129674744e59	-3.6
1.36884058479e56	3.75864414039e56	8.73734488618e57	-4.9
9.09902949575e58	1.98731790027e57	7.85741315762e58	-3.5
5.62460344674e57	1.49555278804e57	8.53014678968e58	-3
1.98016220049e60	9.61397238432e57	5.68419215517e59	-3.7
1.32843160615e59	1.84561347473e57	1.94286741234e59	-4.7
2.72900646503e58	3.99151827976e56	7.88673532513e58	-4.8
2.28325120793e59	6.3889828496e57	1.91006715707e59	-4.4
7.3406996195e55	2.62853696877e57	2.90456087486e58	-2.9
9.01219977379e58	7.72386414681e57	7.56122067365e58	-4.1
2.64931665018e58	5.46663806204e57	4.62216471138e58	-3.4
8.95230957697e56	2.29643780002e57	8.81021865414e58	-2.9
4.05271774064e58	8.85974186513e57	8.53002952385e59	-2.9
1.11802037067e57	9.72725481536e57	1.52132434562e58	-3.3
2.66713542843e57	1.03129202766e58	1.4790803329e58	-4.1
8.88296245319e58	4.95527642021e56	1.96689066204e59	-4.9
1.30824236421e59	3.27096918002e57	1.93995070419e59	-4.7
1.8206467837e55	7.05206175571e56	4.95098799184e57	-3.1
3.41311656026e59	9.31932429495e58	2.04577286861e59	-3.7
2.26014500529e59	1.63846459032e58	2.21031810689e59	-3.3
3.35211139524e57	1.24688913604e58	1.47437193928e58	-3.8
1.69779500434e57	1.35011901089e58	1.4966380422e58	-4.4
1.60341490687e59	3.82054109663e58	1.22857656733e59	-4.2
3.84216351083e56	5.05720637811e57	1.5590463376e58	-3.1
4.17452797504e56	5.63558858977e57	8.48222464834e57	-4.3
2.43594836107e55	1.54823380331e55	4.91533431659e57	-4.9
3.32391602523e59	4.43828343198e58	1.94875564885e59	-4
1.91533674994e57	2.53656894033e57	4.92774501578e58	-3
4.15394384063e57	1.40002545705e57	1.474147299e58	-3.8
7.31729265528e59	1.78314964095e57	4.97121777988e59	-4.5
2.86230506949e58	2.13374819167e58	8.24326849053e58	-3.2
2.79042278505e59	7.65698407033e56	2.79310556976e59	-4.6
2.79200036039e57	2.88333344124e57	2.71004798627e58	-4.9
3.40137854925e57	3.59135681792e57	2.6945924135e58	-4.8
4.82578201582e58	4.39008347098e57	7.70869604833e58	-4.5
2.29353786579e59	9.50128954293e56	1.24398067184e59	-3.9
4.11849332896e56	3.41073379489e57	8.49460316822e57	-3.4
1.86161070326e59	2.00503026867e58	1.23114805861e59	-4.1
8.91872433105e57	1.74894855062e57	2.63689321162e58	-3.4
9.27377766211e55	3.39130097788e58	2.67533349673e59	-2.9
2.25953834908e59	2.31431438048e58	1.27166530973e59	-3.7
3.4640635759e57	7.1102182645e57	2.700707605e58	-3.2
2.54214623163e57	5.01231733195e57	1.49240592723e58	-4.2
3.71734284678e55	5.73469105749e55	4.89142614821e57	-4.7
2.94089267481e55	1.07307726988e57	4.88368055234e57	-4.8
4.32861789649e56	2.64263270667e57	8.48367425601e57	-3.4
1.47724645818e57	1.03912366161e58	2.75784741604e58	-3.1
8.10098321011e58	2.84522515882e57	1.38684748823e59	-3.2
1.54369344995e57	2.03023783784e57	1.51922813731e58	-4.5
9.62289363945e59	1.35262086316e58	4.7391018226e59	-3.4
1.14323228755e58	8.92745779673e57	2.59547202346e58	-4.1
2.42818685744e55	2.06081257651e56	4.91235106785e57	-4.9
4.85987594352e56	9.18913064398e58	6.72862729188e59	-2.9
1.80647160227e59	5.98685308135e58	2.23810972136e59	-3.3
7.04136458001e59	5.00933329593e57	3.17793158192e59	-3.5
1.53058242221e60	2.93175728718e58	5.27031192323e59	-4
1.3208808304e59	5.8320056067e56	1.94211696125e59	-4.7
2.06289673382e59	3.47075691356e58	1.29405312699e59	-3.6
2.67288411727e59	4.27041753439e57	2.79210956511e59	-4.6
4.13398620678e58	2.20252726401e58	4.51411066879e58	-3.7
3.60735694663e56	3.49104021517e57	8.542982052e57	-4.4
4.55350283564e56	2.38456555626e57	1.55197817451e58	-3.1
4.10474862651e56	2.52251719584e58	5.07426361968e58	-3
1.33864117289e60	4.96541748167e57	6.76174974767e59	-3.3
4.873507546e56	1.05024626293e57	1.54913243252e58	-3.1
3.54637958528e59	2.16558190588e57	1.91415056778e59	-4.1
1.49287323511e59	2.17820551572e56	2.83325697244e59	-4.9
1.56625280177e59	1.69292076727e58	2.27530512039e59	-3.2
9.46123644044e59	2.37853954828e58	4.74844193344e59	-3.4
2.70280913827e58	7.07978533785e56	7.87274484132e58	-4.8
2.70940602126e54	2.1450591783e57	5.15116287939e57	-3
1.68311664979e60	6.6375490164e58	5.82921553156e59	-3.7
5.52394272944e59	2.2388101461e58	3.293576005e59	-3.4
4.49967325115e59	1.12076953918e58	5.05415868802e59	-4.7
2.38314263528e59	3.36413237119e57	8.12490446796e59	-3
1.83406636409e60	3.28527228215e58	5.55092794236e59	-3.8
1.2304780773e59	8.03872130303e56	1.24109848257e59	-4.4
1.86716077918e57	1.41882219845e57	1.51242676423e58	-4.4
2.65332777135e59	2.38458379327e58	2.78748641257e59	-4.6
2.08337351196e59	2.88265977092e58	1.24755217892e59	-3.9
3.47944642676e59	2.64286768536e57	3.8282404386e59	-4.7
7.67394535743e59	1.02998230931e58	3.08913126145e59	-3.6
1.30348368696e56	1.4214774129e57	4.7472250474e57	-3.5
1.79582989072e60	7.34413119111e57	6.16679214909e59	-3.5
6.4174684472e57	6.81967315577e57	2.47146924333e59	-2.9
5.28544466673e56	9.55795434725e56	8.49233091562e57	-4.2
5.33580566674e55	5.09883135959e57	2.91744409949e58	-2.9
8.72232454187e55	9.26585104092e56	2.89790163373e58	-2.9
1.05891539562e57	9.88846479055e55	1.53771357736e58	-4.7
1.33178138324e58	2.43409687077e56	4.6522800841e58	-4.7
4.17485717979e59	8.51720127696e56	1.92007085052e59	-4
7.12761624215e59	1.19137143541e57	2.82541350644e59	-4
2.09540368438e59	1.03989059857e58	1.23579275638e59	-4
1.35017321771e55	5.46913387002e57	4.99992175914e57	-3.2
7.33563071036e56	4.8165404151e56	8.40621802517e57	-3.5
4.27755380341e57	3.41097126891e56	2.6943828392e58	-4.7
2.24490932665e58	5.51099124367e58	8.86957199558e59	-2.9
1.23194300607e57	6.7664159741e57	1.51873289219e58	-4.6
7.69649338743e59	1.00903444267e57	4.92598535567e59	-4.5
9.81072370305e58	1.65453902389e58	7.56029982333e58	-4
4.27712505489e58	1.45088457174e57	4.47996653776e58	-4
3.03382147749e59	2.43304878631e58	3.54807448696e59	-3.2
6.77405193751e56	1.93285622725e57	8.420217839e57	-3.5
6.37731961843e59	8.07015937573e56	4.93020411502e59	-4.6
6.89918450322e58	5.12259368985e56	7.62593991839e58	-4.3
1.00889860187e57	4.07206044417e57	1.52552699438e58	-4.7
2.32936331545e59	2.99511952667e56	3.85484425182e59	-4.9
3.79905602699e59	6.64761171409e57	2.77993009327e59	-4.4
4.11923887261e57	1.85860406466e57	1.4740095206e58	-3.8
3.12176799536e59	1.31686508216e57	1.90725597771e59	-4.2
1.73497860711e59	1.58317904667e58	1.91504994368e59	-4.5
4.24659527861e59	5.01167689707e58	1.98328517306e59	-3.8
2.67818952535e58	4.1248642039e57	4.62049069517e58	-3.4
8.46264568557e59	3.89432027513e58	5.00671147205e59	-4.4
2.14508665559e57	2.21016239507e58	2.73863078944e58	-3.2
1.742151332e60	4.03145590979e58	6.19488202636e59	-3.5
4.38246510363e58	1.46595540018e58	4.48730187294e58	-3.8
2.32289950111e58	4.71493491212e57	4.55638736386e58	-4.4
8.59281593161e56	2.49620145555e56	1.54293500662e58	-4.8
1.47932254809e57	1.04031358747e58	2.75784397082e58	-3.1
1.92026491063e58	2.45883867814e57	4.66772029281e58	-3.3
9.60558689584e58	1.43098497356e58	1.93497732771e59	-4.8
1.61405105748e56	2.43313943782e56	4.71897795189e57	-3.6
2.69742663697e59	1.06256369759e57	1.90661427231e59	-4.3
8.09479760399e55	1.35748804462e56	4.81697643382e57	-4.3
2.55661944866e56	2.31834443852e56	8.65992383407e57	-4.6
1.32411332285e56	7.27665317384e56	1.59297034174e58	-3
3.43298572704e57	4.80383864922e57	2.69794236383e58	-4.8
3.61319405383e59	2.65989218679e56	3.823391432e59	-4.7
5.1618253567e56	1.17851530679e58	8.35388656847e57	-4
5.86160670857e57	2.36182117217e57	2.66385147725e58	-3.3
8.53309890527e53	8.45152821661e56	5.25444978915e57	-2.9
2.23000752426e57	1.75217567442e57	1.50444619217e58	-4.3
3.25081374742e59	1.6925680582e57	2.78275988235e59	-4.5
1.08260424873e59	6.36481955012e57	7.58562208723e58	-3.9
9.0292388937e57	9.9072054849e56	2.63587407934e58	-3.4
8.49654162413e58	6.84764556389e57	1.2548739907e59	-4.6
7.06616913427e58	1.22263890516e57	7.63553498024e58	-4.3
8.68098997028e56	1.25349105067e57	8.35514946244e57	-3.7
1.91619131773e60	2.00663083123e58	5.9243016448e59	-3.6
2.79264876484e57	1.62234797761e57	2.71092113593e58	-4.9
1.55377176102e60	2.22557561603e57	5.26040686806e59	-4
2.23546490708e59	2.56488757137e57	2.80609456528e59	-4.7
5.17337472203e53	1.40895019033e57	5.28433315349e57	-2.9
6.39378783221e57	5.34177691534e56	2.66896242854e58	-4.5
8.72439790169e58	2.08125242928e57	1.96148495204e59	-4.9
3.70911210987e55	1.81114772881e56	4.88965249114e57	-4.7
9.92996986239e59	4.83222392121e58	5.04658349768e59	-4.3
1.14752903809e56	1.53398583481e56	4.77644126093e57	-4.1
6.19365944074e57	3.9504352911e57	2.65688265093e58	-4.5
6.46725561921e57	3.80165726089e57	2.46496452947e59	-2.9
5.10448668599e55	1.86874947677e57	4.8370975041e57	-3.3
3.16859692846e59	1.40199892629e58	3.53640621928e59	-3.2
4.57979969004e57	7.81170186753e58	4.14882984575e59	-3
7.7870958856e58	3.2187570287e58	7.90376076223e58	-3.5
3.36587042197e56	7.10485196488e57	8.54147117082e57	-3.4
3.71208598233e55	1.35880873823e56	4.89039734879e57	-4.7
1.87357198515e57	1.42102093924e57	1.51303230882e58	-4.4
1.25942123143e56	1.85508267871e57	4.75079740834e57	-3.5
7.80464011543e59	1.30198771107e58	2.9452322338e59	-3.8
1.86946717209e56	1.50682761135e58	2.86732700297e58	-3
5.96290032585e58	9.83205023242e56	7.68443949577e58	-4.4
7.66418096387e57	1.17927356832e57	2.65175024975e58	-4.4
2.83146181885e57	1.48694025697e58	2.71711247719e58	-3.2
2.64701446184e57	4.78950160616e57	1.49622532989e59	-2.9
6.63954552667e59	2.70490212514e58	3.19153345949e59	-3.5
6.97234027941e56	1.10560548338e57	8.4142581351e57	-3.5
8.60753421326e59	2.54056177592e57	3.83174276685e59	-4.2
5.78837634644e56	2.28296617436e58	5.04515483129e58	-3
1.58879002843e59	9.69938779034e57	1.92719343291e59	-4.6
7.506797531e59	1.80822701962e58	3.09487265184e59	-3.6
7.02693170854e58	1.29948621052e57	1.26499553969e59	-4.7
1.8352804237e59	4.85580459341e56	2.82273317899e59	-4.8
1.18926077859e58	6.63085346679e57	2.62265369928e58	-3.5
2.52305012046e58	3.6566473557e58	4.46515327429e58	-4.2
1.72118758106e59	2.9489911893e57	1.23211541577e59	-4.2
1.91977083925e59	5.12488968474e57	1.91824603254e59	-4.5
9.74178253146e55	1.25673729483e56	4.79914799944e57	-4.2
1.57962687961e56	1.2029076295e57	4.71127263622e57	-3.7
2.11891682125e59	1.04627730445e57	1.236154407e59	-4
1.37962166394e58	2.64114254368e57	2.59340856578e58	-4
3.48276161456e57	3.62877210407e56	2.70695485353e58	-4.8
8.9125972603e55	7.47838739308e57	4.72457482427e57	-4.1
6.55364098412e59	6.90565547707e57	7.6030509921e59	-3.1
4.62150541309e58	2.31418037849e57	4.47629103643e58	-3.9
3.94570940754e59	5.08051298359e58	2.06238790848e59	-3.6
4.51251599027e56	1.04584530758e56	8.54510675851e57	-4.3
2.7769736856e57	1.05201898586e58	1.48117386503e58	-4.1
2.33652029437e59	5.93534457548e57	8.13671369493e59	-3
1.85241494529e60	1.86205570141e58	5.54296030343e59	-3.8
6.66734390995e59	1.17081601064e58	2.84695801567e59	-4
1.34411647686e58	3.25522865526e56	4.65921489752e58	-4.7
1.85135496396e59	2.21900461918e58	1.31497794017e59	-3.5
2.20867122746e59	1.88205574643e57	1.23408324661e59	-4
2.56950751737e57	3.78005018411e57	1.49364742725e58	-4.2
1.74277324011e60	5.97603306828e58	6.00026501697e59	-3.6
7.00593972941e59	3.75127492417e57	2.83104359684e59	-4
1.06428287514e59	4.27555289352e57	7.75966430567e58	-3.6
7.33670070722e59	1.91619161156e57	2.89240163081e59	-3.9
2.34009155907e59	5.59486719098e57	1.26992989259e59	-3.7
1.01441891387e59	8.14846917023e57	1.94186421193e59	-4.8
1.31232608408e56	1.38042537883e56	4.74996107033e57	-4
8.0767482603e55	2.41102080708e56	4.81598919323e57	-4.3
5.34888005243e55	6.09115929395e57	4.84460001468e57	-3.4
3.79861164169e56	8.51482115483e55	8.59623101248e57	-4.4
3.26641037367e56	1.45734174488e59	1.01518629243e60	-2.9
3.28223130806e56	1.83829607301e58	8.55406334931e57	-3.6
7.98693431892e56	1.25716283852e57	8.38182704792e57	-3.9
1.46163389887e56	5.83781702456e56	1.58893059886e58	-3
2.79833342216e57	2.16467813359e57	2.71163370582e58	-4.9
1.72567374308e60	3.6456875222e57	5.38794069252e59	-3.9
1.33050900584e56	4.59011242851e57	4.72088634852e57	-3.7
8.87669293129e58	1.23210108237e59	3.795495946e59	-3.2
3.50813585811e57	8.49337959188e57	1.47453666867e58	-3.9
1.22778707804e58	2.41978768212e58	2.5900731299e58	-3.8
5.45292173958e58	7.65971562908e57	1.26338158698e59	-4.8
2.56026827628e58	9.5266168324e57	4.62762420428e58	-3.4
4.61557809151e56	6.50751644582e56	8.46793601091e57	-3.4
1.54956516823e60	7.02268462459e57	5.26215361558e59	-4
1.35232409535e55	2.42208978315e57	4.98833358683e57	-3.1
7.75138026646e58	1.96924304672e58	7.56551740599e58	-4.2
3.39362829931e58	3.10058069114e58	4.46822087853e58	-4
1.70423477348e60	2.70379077406e58	5.39669047803e59	-3.9
2.64587459339e59	7.92096469351e57	1.90659720047e59	-4.3
2.70994466804e59	4.28503840138e56	2.79283978617e59	-4.6
1.40994577268e58	6.32741919429e56	2.5955149687e58	-4
1.40280549676e58	2.89376550253e57	3.90981321821e59	-2.9
1.88959438982e58	5.80251652579e57	4.67073545361e58	-3.3
8.1070063289e58	3.56840608486e57	7.58824186767e58	-4.2
1.08452465683e58	3.4477341727e56	4.67722388113e58	-4.8
2.75440309925e58	3.15924002787e57	4.61706556166e58	-3.4
9.22629262774e55	1.62476274179e57	4.7763837281e57	-4.2
5.12668086127e58	3.11959203398e57	8.06487257625e58	-3.3
5.18581530852e57	2.39061111826e57	2.67691793752e58	-4.6
4.36612010476e58	2.79046489224e57	1.41863012786e59	-3.1
3.91220578246e59	3.75983594018e57	2.77536874387e59	-4.4
1.03865041466e58	1.92392152395e58	3.95918106419e59	-2.9
1.5204538636e57	8.48106015052e58	6.55879569086e59	-2.9
1.86144002447e56	2.06169302524e58	5.13180625075e58	-3
4.03124781548e56	9.20839303381e58	7.05436754818e59	-2.9
1.32683897576e56	2.47057989391e56	4.75330215594e57	-4
1.24242205021e60	1.8157910428e57	4.15261705299e59	-3.8
3.31636435125e58	2.10866464031e56	7.82536467433e58	-4.7
1.57058818158e59	2.56365137983e57	1.33332645839e59	-3.4
8.01340422262e58	4.74743682976e56	7.58865013334e58	-4.2
9.71390807925e59	7.65409273915e57	4.73383812361e59	-3.4
1.8659890164e60	3.18275371741e57	6.14439654727e59	-3.5
6.61477343993e57	2.87925411839e57	2.46322598473e59	-2.9
4.87678496885e58	1.39334918096e57	7.71972322363e58	-4.5
2.66074174448e55	1.03262550512e57	1.6365209679e58	-2.9
2.1228469727e59	1.57479940963e59	3.60378031216e59	-3.3
1.27032573863e59	4.55379977312e56	1.24330415082e59	-4.4
1.93111183624e58	8.95413098108e57	4.57911022401e58	-4.5
5.90705677458e59	2.15669590624e58	3.82019691698e59	-4.4
2.18677528844e58	1.00319309922e57	7.90530796609e58	-4.9
8.15851617057e59	2.1088394444e57	3.00052689739e59	-3.7
1.76476262736e57	5.816360667e57	1.50296627261e58	-4.4
4.55219823887e56	1.86816985819e56	8.5530113832e57	-4.3
9.17250397528e57	8.22849598281e56	2.63688501329e58	-4.3
1.62968665473e60	2.67603951624e58	5.44632440823e59	-3.9
1.4646904593e58	1.11060078441e57	2.60174094362e58	-3.6
5.66666544909e58	3.26245384632e57	1.27059288372e59	-4.8
7.45264427004e59	3.31956200477e58	4.97036640256e59	-3.3
4.43943682505e56	1.3821705944e57	8.53025811066e57	-4.3
1.46283208136e58	3.51382248056e57	2.60248730319e58	-3.6
3.76158647987e58	2.42995445304e58	4.55447462832e58	-3.6
3.63366273526e58	8.77405376662e57	4.48372974247e58	-4.1
1.05295452846e59	1.43091842305e59	3.80648938579e59	-3.2
1.32244374947e56	3.28831132688e56	4.75239395561e57	-4
4.13501083044e59	5.11219626591e57	4.98030536591e59	-4.8
1.20863033401e58	1.77263233656e58	2.61340359865e58	-3.6
3.80442288847e59	4.96224034121e58	2.06615109204e59	-3.6
7.32347029297e59	3.55404058953e58	3.029567096e59	-3.7
4.31209594837e59	3.79247071787e58	1.98065847937e59	-3.8
8.74208784296e57	2.05781452662e57	4.69022162321e58	-4.9
5.27261416113e57	2.40816935955e56	2.68448615078e58	-4.6
3.75458595776e56	3.56848743576e56	8.58409251558e57	-4.4
6.10790300162e59	2.53893056065e56	4.96332355614e59	-4.6
4.64778295459e58	2.60739380975e57	1.27880903895e59	-4.9
2.61696089737e59	3.30734195526e58	1.90289679226e59	-4.3
1.39771017496e58	2.63026665013e57	1.4493653656e59	-3
6.27574939885e56	1.10147506166e58	8.3595477382e57	-3.9
1.07230631969e59	1.12612856478e58	7.58492528288e58	-3.9
2.1973626908e58	7.53283727758e56	7.91273636536e58	-4.9
2.04521599607e59	1.06292610583e58	2.80460764516e59	-4.7
2.8838170919e58	6.55845114064e58	4.52820841651e58	-3.8
4.6495717101e59	2.62841940162e57	2.00563182751e59	-3.7
1.67286144201e59	4.16289530301e57	2.26683525935e59	-3.2
1.05783800085e57	1.75752763964e56	1.53735831917e58	-4.7
3.82421091619e58	2.44965218718e58	4.46777714964e58	-4
1.30614151943e58	1.01638642053e58	4.62972825617e58	-4.7
2.78938808511e58	1.39456636264e57	4.53603139778e58	-4.3
2.01406104894e57	1.10093519261e57	4.92212256531e58	-3
1.69733277708e56	2.53939453744e57	8.65921853846e57	-3.2
1.81679030625e58	5.4798541018e57	8.34520277942e58	-3.1
7.19354242659e59	1.73024228076e59	7.21132707259e59	-3.3
5.08839188994e56	1.37272153798e58	1.55201084635e58	-3.2
7.90514961039e58	3.25809512483e58	7.90095736401e58	-3.5
8.07104623379e57	2.79654733878e58	2.58419713269e58	-4.2
6.68999595228e59	4.95128091372e57	2.84691259296e59	-4
1.17731841563e58	2.44063799788e58	2.58288598866e58	-4
6.42235341165e57	5.51578366485e57	4.80826361464e58	-3.1
1.0335696305e60	1.20923894448e58	7.15621947808e59	-3.2
5.1662851005e59	2.33191852391e57	3.80383611303e59	-4.5
4.42859167108e59	1.62423314575e58	1.97803585679e59	-3.8
1.38387536622e59	6.47320927314e58	8.46642839535e59	-3
